USER 1,USER 2,MOVIE,RATING 1,RATING 2,DIFFERENCE
13223,133,86190,6,10,4
13223,4502,88763,8,10,2
13223,4502,94721,7,7,0
13236,14420,99088,8,8,0
13236,4302,100114,8,6,2
13236,17590,111282,8,8,0
13252,18341,105236,10,10,0
13252,21047,109830,10,10,0
13252,35082,99785,8,8,0
13252,21224,102138,8,9,1
13252,1634,99487,10,9,1
13252,3187,97958,8,9,1
13269,29086,96256,6,10,4
13269,11009,96446,6,4,2
13284,3367,99810,10,8,2
13284,7103,101393,8,6,2
13301,34565,72684,4,10,6
13301,34565,95953,9,10,1
13301,34565,107207,9,10,1
13301,34565,113247,7,10,3
13301,2458,75148,9,8,1
13326,6184,111161,9,10,1
13330,22643,81505,9,9,0
13330,26049,105236,8,10,2
13376,3292,94721,9,8,1
13376,3292,99088,9,10,1
13376,3292,99141,5,8,3
13376,3292,99785,9,8,1
13376,3292,103064,9,9,0
13376,3292,104291,6,9,3
13376,3292,106582,10,7,3
13376,3292,106697,7,8,1
13376,3292,111161,10,8,2
13376,26902,94226,9,10,1
13376,26902,94862,10,7,3
13376,26902,95016,10,10,0
13376,26902,95742,7,5,2
13376,26902,97958,7,9,2
13376,26902,99685,10,10,0
13376,26902,99700,6,7,1
13376,26902,100157,9,10,1
13376,26902,103919,7,8,1
13376,26902,105121,7,7,0
13376,26902,106308,8,8,0
13376,26902,109830,8,10,2
13376,26902,111257,8,8,0
13376,26902,111686,7,6,1
13376,26902,112442,6,10,4
13376,26902,113277,9,10,1
13376,13793,95271,7,8,1
13376,13793,99253,8,7,1
13376,13793,100502,9,8,1
13376,13793,100802,9,10,1
13376,13793,101917,6,5,1
13376,13793,103644,5,4,1
13376,13793,103956,6,5,1
13376,13793,107254,4,4,0
13376,13793,113253,6,5,1
13376,12903,95705,9,8,1
13376,12903,96071,6,7,1
13376,12903,99871,6,7,1
13376,12903,100403,7,8,1
13376,12903,101540,8,7,1
13376,12903,102685,7,8,1
13376,12903,106977,8,8,0
13376,12903,107211,5,6,1
13376,12903,111282,8,7,1
13376,12903,112384,8,7,1
13376,12903,113492,8,4,4
13376,17801,94137,7,8,1
13376,17801,94737,8,8,0
13376,17801,95956,10,7,3
13376,17801,96874,8,8,0
13376,17801,99423,9,8,1
13376,17801,99810,8,8,0
13376,17801,101272,7,7,0
13376,17801,102798,7,8,1
13376,17801,103874,8,8,0
13376,17801,104389,7,8,1
13376,17801,105417,5,8,3
13376,17801,109686,8,8,0
13376,34849,95990,7,5,2
13376,34849,96754,8,10,2
13376,34849,98554,7,8,1
13376,34849,99371,7,5,2
13376,34849,109445,10,10,0
13376,34849,110678,7,4,3
13376,4667,99674,8,5,3
13376,4667,102510,7,6,1
13376,4667,106856,8,7,1
13376,4667,110413,9,9,0
13376,4667,112722,6,5,1
13376,25404,95327,9,7,2
13376,25404,96061,7,7,0
13376,25404,103074,7,7,0
13376,25404,111438,7,7,0
13376,341,107034,6,8,2
13376,3187,97474,7,6,1
13376,3187,99487,8,7,1
13376,3187,110622,6,7,1
13376,8760,106519,9,6,3
13376,2867,97493,8,9,1
13376,2867,97527,10,7,3
13376,26872,99938,6,10,4
13376,26872,109190,7,3,4
13376,15124,111255,7,6,1
13376,6623,105690,8,6,2
13376,6579,95159,7,6,1
13376,7103,105435,7,8,1
13376,36058,109831,8,5,3
13376,36058,111149,9,8,1
13376,13801,109254,5,7,2
13376,31674,107978,6,6,0
13376,18596,103873,9,10,1
13376,31807,101492,9,8,1
13376,6414,94890,5,5,0
13376,10224,105275,7,7,0
13376,3580,105104,8,5,3
13376,25465,101279,7,8,1
13376,11035,107711,6,8,2
13377,46,104466,8,9,1
13394,9650,105323,10,10,0
13394,9650,107207,10,10,0
13394,2842,110322,10,9,1
13394,2842,112573,10,10,0
13394,13759,105695,9,10,1
13394,9236,110912,10,9,1
13394,32557,102926,10,9,1
13394,32495,101540,8,8,0
13394,14674,112461,8,7,1
13394,12220,107808,8,7,1
13419,1046,105236,9,8,1
13440,29639,69947,7,6,1
13440,11510,64208,6,9,3
13440,36058,108052,8,10,2
13461,31613,95765,9,8,1
13479,25549,106677,9,8,1
13492,11961,107290,8,9,1
13492,31157,93409,7,7,0
13492,2867,99871,7,10,3
13492,16706,89175,7,1,6
13492,22848,74806,6,7,1
13492,22848,102926,8,8,0
13492,2347,104409,4,6,2
13492,6767,97733,8,8,0
13492,6767,104714,8,7,1
13492,7946,103241,8,10,2
13492,8624,79501,6,7,1
13492,23598,82694,7,6,1
13492,30480,89530,5,9,4
13492,27184,110357,8,10,2
13492,33618,91474,7,9,2
13492,20446,78875,6,10,4
13492,26218,70791,7,9,2
13492,4667,96734,9,6,3
13492,20084,97441,7,10,3
13492,6414,72251,6,9,3
13492,6414,90098,5,7,2
13492,9145,74695,7,8,1
13492,9145,96320,5,7,2
13492,25404,107050,8,8,0
13498,32232,80678,9,9,0
13498,15846,111161,9,10,1
13519,7706,103074,9,8,1
13533,15356,109830,9,8,1
13533,17801,109686,6,8,2
13540,4193,70328,7,7,0
13572,28968,110413,7,9,2
13572,28968,112384,7,10,3
13572,22037,93748,8,8,0
13572,8495,88847,9,9,0
13572,4335,97216,7,10,3
13572,2657,88680,9,9,0
13580,36058,54215,8,8,0
13580,23678,54698,9,8,1
13617,34880,96283,9,8,1
13617,34565,92067,9,10,1
13620,24477,99077,7,9,2
13622,12587,103956,6,4,2
13648,18053,113189,8,8,0
13648,22856,103776,8,10,2
13648,15251,102926,5,8,3
13648,15251,103874,5,6,1
13648,15251,108399,8,7,1
13648,15251,110148,7,7,0
13648,11009,99871,7,8,1
13648,11009,100150,7,8,1
13648,11009,101540,5,8,3
13648,11009,104691,8,8,0
13648,11009,105217,7,5,2
13648,11009,105695,5,10,5
13648,11009,106677,7,9,2
13648,11009,106918,7,7,0
13648,11009,106977,5,9,4
13648,11009,107206,5,9,4
13648,11009,109707,5,9,4
13648,11009,111503,7,8,1
13648,11009,112384,8,9,1
13648,18098,103639,5,8,3
13648,35794,99685,8,8,0
13648,13376,112722,5,6,1
13648,18785,104815,5,10,5
13648,18785,112851,7,9,2
13648,10579,101414,9,8,1
13648,10579,103939,8,9,1
13648,10579,104940,5,9,4
13648,10579,107144,7,8,1
13648,10579,107659,7,8,1
13648,26872,105327,8,5,3
13648,25404,110632,7,8,1
13648,27983,107091,5,9,4
13648,29906,104257,8,10,2
13648,11073,102059,8,6,2
13648,9283,104231,7,1,6
13648,9283,105414,6,7,1
13648,23647,111742,7,7,0
13648,14436,108473,6,7,1
13648,4246,112401,5,6,1
13648,12220,106246,5,7,2
13648,24174,109836,8,6,2
13648,12431,100318,6,7,1
13648,25399,102951,6,8,2
13657,18776,111161,9,10,1
13657,23645,108052,9,9,0
13681,16157,94226,8,8,0
13681,2684,109686,7,10,3
13681,16716,98635,7,8,1
13681,6623,96061,4,8,4
13704,11220,86979,8,7,1
13712,1411,103064,10,9,1
13713,22869,93870,6,9,3
13713,11009,107206,6,9,3
13722,17801,107798,5,9,4
13723,2326,106977,10,9,1
13723,35550,109444,8,8,0
13723,20469,108037,8,1,7
13759,24277,105695,10,10,0
13759,12220,106519,10,8,2
13759,28259,88930,7,8,1
13789,17667,87332,9,7,2
13789,4246,83131,7,5,2
13793,15648,102926,10,10,0
13793,24356,107254,4,4,0
13793,13376,99253,7,8,1
13793,13376,99700,8,6,2
13793,13376,100502,8,9,1
13793,13376,100802,10,9,1
13793,13376,101917,5,6,1
13793,13376,103064,10,9,1
13793,13376,103644,4,5,1
13793,13376,103919,7,7,0
13793,13376,103956,5,6,1
13793,13376,106697,8,7,1
13793,13376,111686,8,7,1
13793,13376,113253,5,6,1
13793,29976,111503,8,7,1
13793,10579,107290,10,10,0
13793,5933,112471,8,8,0
13793,11599,97981,6,5,1
13793,11599,109506,10,9,1
13793,30035,98084,8,6,2
13793,7582,99994,6,7,1
13793,7582,110978,3,3,0
13793,14926,110632,9,8,1
13793,30905,113481,2,6,4
13793,28437,104409,6,4,2
13793,12903,104692,7,5,2
13793,32727,113540,9,6,3
13793,6767,102034,2,8,6
13795,29079,110912,8,9,1
13795,18776,111161,10,10,0
13795,31648,104797,10,9,1
13801,6150,103064,9,7,2
13801,6150,103644,7,6,1
13801,32442,110148,8,7,1
13801,16969,113189,8,10,2
13801,33670,104431,7,7,0
13801,29224,109040,8,8,0
13801,35574,112281,6,8,2
13801,17535,101272,4,7,3
13801,17801,112642,4,8,4
13801,9790,109254,7,4,3
13818,30558,96446,10,3,7
13818,14157,88847,9,7,2
13825,20016,110413,10,8,2
13825,24825,103064,10,10,0
13825,24545,104652,9,8,1
13829,221,99674,10,8,2
13848,2842,94737,7,8,1
13848,13376,91042,9,10,1
13887,16485,92005,10,7,3
13887,13376,97493,9,8,1
13923,302,112740,8,9,1
13923,7240,113277,8,8,0
13923,6623,106950,5,6,1
13928,4007,90728,8,8,0
13937,21921,108052,7,10,3
13961,11009,51201,10,7,3
13995,29313,99685,10,9,1
13995,7640,81505,10,7,3
14017,17801,104257,10,8,2
14054,4529,76759,5,9,4
14058,19066,103064,8,9,1
14085,8969,91763,10,10,0
14085,40,108399,10,6,4
14085,5655,66819,10,6,4
14085,13376,67824,10,8,2
14120,2120,112471,7,9,2
14120,18420,97165,7,8,1
14120,26872,104714,5,8,3
14120,9455,103919,7,8,1
14120,30148,97731,6,7,1
14120,32180,113627,7,7,0
14120,30600,112818,7,8,1
14133,33969,107818,7,7,0
14133,13657,108052,7,9,2
14139,4605,90605,10,9,1
14139,17590,97733,7,9,2
14139,22457,84726,7,6,1
14139,22457,104348,10,8,2
14139,33794,85995,8,8,0
14139,14329,88944,7,6,1
14139,29224,110622,7,6,1
14139,11009,88930,6,4,2
14139,11200,105112,6,7,1
14157,27953,110912,8,8,0
14157,15363,97165,8,8,0
14157,2867,97814,6,9,3
14157,34477,104691,8,8,0
14157,5352,113247,7,8,1
14157,24212,108211,7,9,2
14159,133,86190,7,10,3
14224,18193,111161,10,8,2
14224,28138,110475,9,8,1
14228,3320,97428,7,9,2
14228,2309,110632,10,6,4
14228,16282,97778,7,5,2
14238,6659,65571,10,7,3
14241,11491,105236,10,10,0
14241,24277,105323,9,10,1
14241,1425,108550,10,5,5
14241,32075,112851,10,2,8
14241,15987,105793,8,5,3
14241,25465,101279,10,8,2
14247,3762,86960,9,9,0
14253,19829,99088,7,7,0
14269,32597,56732,7,10,3
14286,32905,111280,7,6,1
14286,26902,106308,9,8,1
14286,3187,107977,6,7,1
14286,4667,106582,8,8,0
14286,4667,112722,7,5,2
14286,34849,107953,7,5,2
14286,34849,110678,8,4,4
14286,16749,109303,8,8,0
14286,11009,110955,9,4,5
14286,34429,113326,8,8,0
14295,27156,111161,10,10,0
14295,26239,112573,10,7,3
14295,8322,110912,7,9,2
14305,9178,109830,9,8,1
14305,35067,81505,4,9,5
14315,10802,70735,9,9,0
14315,28914,105695,9,8,1
14316,29425,112641,7,10,3
14326,11066,109830,10,8,2
14326,11443,105695,8,9,1
14326,34225,99487,9,9,0
14326,3892,112384,8,6,2
14329,31460,99685,10,10,0
14329,16225,110912,8,9,1
14329,17704,109445,8,8,0
14329,28968,97958,6,8,2
14329,4123,91129,5,7,2
14341,23087,109707,8,8,0
14341,13793,110978,4,3,1
14341,13376,105121,3,7,4
14341,7103,98258,6,9,3
14341,25404,95925,3,7,4
14358,30449,106977,7,8,1
14358,2731,109830,8,8,0
14365,30925,54215,10,10,0
14369,35792,72890,7,7,0
14411,133,86190,8,10,2
14417,29889,109830,10,7,3
14417,2772,107614,10,9,1
14420,9163,99088,8,7,1
14428,4884,78841,7,7,0
14428,28914,56217,8,8,0
14428,10018,49261,8,7,1
14428,7292,73312,7,7,0
14428,27137,67140,8,7,1
14428,11009,65207,7,10,3
14428,32597,60176,7,9,2
14428,12469,46414,6,4,2
14436,33653,102926,10,9,1
14436,33653,108052,10,9,1
14436,33653,110912,10,9,1
14436,33653,111161,10,9,1
14436,2927,104257,8,9,1
14436,8760,109040,9,5,4
14436,8760,109686,8,4,4
14436,8760,110148,8,6,2
14436,28968,103874,8,7,1
14436,30667,108399,9,10,1
14436,10729,105265,9,7,2
14436,9283,110950,9,6,3
14436,13648,108473,7,6,1
14436,19262,105415,7,10,3
14439,32112,111161,10,10,0
14439,17751,109506,10,10,0
14439,35765,107554,10,7,3
14439,12364,105695,10,8,2
14439,2827,101507,10,8,2
14439,2827,112819,10,7,3
14439,26902,98084,10,8,2
14439,26902,113118,10,10,0
14439,4335,99939,10,10,0
14447,1210,97239,5,8,3
14447,2342,78788,9,8,1
14496,23647,104181,8,5,3
14496,24511,98258,9,9,0
14498,17801,99423,8,8,0
14498,17801,99810,7,8,1
14498,17801,104714,6,8,2
14498,17801,107818,9,8,1
14498,17801,111257,9,9,0
14498,17801,112864,9,8,1
14498,24481,105323,10,9,1
14498,4667,105112,7,4,3
14498,19252,100054,8,7,1
14498,13376,111255,5,7,2
14505,26872,112508,7,7,0
14516,32539,109446,8,6,2
14516,22499,98724,8,9,1
14523,18630,71562,9,9,0
14523,21240,99674,8,8,0
14553,5703,102926,8,9,1
14553,26903,109686,10,9,1
14553,16476,106918,8,8,0
14553,12903,105327,7,8,1
14573,22848,93773,8,8,0
14573,13761,111161,10,10,0
14573,13376,111149,8,9,1
14592,5505,111161,8,9,1
14592,11137,110912,10,10,0
14592,26808,110413,9,9,0
14592,25071,109686,8,9,1
14592,17801,107211,7,7,0
14592,17801,110475,7,8,1
14599,7851,102926,9,7,2
14599,11506,110912,10,10,0
14599,12753,107290,8,10,2
14599,16292,113118,8,9,1
14599,23913,109035,6,8,2
14599,27714,105428,6,10,4
14604,33304,102926,7,10,3
14604,31620,109830,7,8,1
14628,26621,88847,7,10,3
14628,11066,88763,10,9,1
14630,29313,110413,9,8,1
14630,9650,107207,10,10,0
14630,9650,109830,10,10,0
14630,20106,105236,8,7,1
14630,20106,112573,10,9,1
14674,1488,105323,10,9,1
14674,1488,107207,10,10,0
14674,9650,109830,10,10,0
14674,18136,105695,9,9,0
14674,18136,106519,10,9,1
14674,18136,112573,10,10,0
14674,16716,112461,7,8,1
14674,24629,113247,10,10,0
14674,25465,112870,8,8,0
14675,25404,109445,7,8,1
14675,25549,95497,7,8,1
14675,36058,111149,6,8,2
14736,21168,104694,7,8,1
14753,20195,98519,10,5,5
14753,13376,89173,10,2,8
14755,9496,89489,8,8,0
14755,2496,90849,5,3,2
14755,20937,93191,5,8,3
14755,11009,94663,8,7,1
14755,7706,103905,4,4,0
14782,7103,111495,7,8,1
14782,7103,111507,8,8,0
14782,21728,97814,7,8,1
14845,21370,99785,8,9,1
14845,577,100758,9,7,2
14926,21891,106308,8,10,2
14926,13793,110632,8,9,1
14926,26902,112442,8,10,2
14967,29639,94226,10,8,2
14972,22819,103874,8,10,2
14972,32539,112722,8,7,1
14972,23444,78748,10,3,7
14972,16235,82402,7,5,2
14972,22953,113277,10,10,0
14972,4573,101917,1,4,3
14972,27045,86979,6,7,1
14972,27045,101410,7,6,1
14972,13793,103644,4,4,0
14972,7103,100150,6,8,2
14972,24897,79944,7,8,1
14972,6579,96463,9,6,3
14972,11009,110074,8,7,1
14972,20446,82736,8,10,2
14995,10652,95647,9,8,1
14995,19127,81070,10,6,4
15072,11432,110912,10,9,1
15072,6579,107507,7,8,1
15072,6579,113101,6,6,0
15072,10391,112471,8,10,2
15072,4884,108399,10,7,3
15072,31934,109348,9,8,1
15083,191,111161,10,9,1
15085,6642,90329,8,8,0
15085,34565,85334,9,8,1
15085,34565,94226,7,9,2
15085,21047,109830,10,10,0
15085,36058,101540,9,8,1
15085,8050,93822,7,8,1
15085,28698,86879,9,8,1
15085,18459,104797,7,9,2
15085,24002,105236,8,8,0
15085,2776,97958,7,9,2
15085,11794,84805,6,5,1
15085,9413,108550,8,9,1
15085,13648,113189,8,8,0
15085,6579,93105,8,4,4
15085,16806,82979,9,7,2
15085,20446,91217,9,9,0
15085,11707,96734,10,4,6
15091,15360,104691,10,10,0
15092,9283,110478,10,6,4
15124,20546,113481,4,7,3
15124,4502,107614,9,7,2
15124,4502,111070,7,8,1
15124,32112,107688,7,8,1
15124,28050,112740,9,9,0
15124,211,111686,8,10,2
15124,26902,111257,10,8,2
15124,3292,104940,8,10,2
15124,13376,101917,5,6,1
15124,13376,111255,6,7,1
15124,9932,113497,8,8,0
15124,17801,98536,6,8,2
15124,34849,112715,8,5,3
15124,17946,100944,8,7,1
15124,15516,109676,2,10,8
15124,35219,99740,3,6,3
15127,12249,112471,3,10,7
15141,5675,97937,9,9,0
15141,34854,112641,9,8,1
15163,16533,105236,9,7,2
15163,16533,108052,10,10,0
15163,31538,107818,8,7,1
15163,19033,110632,8,9,1
15163,7706,113497,7,7,0
15163,32010,106770,7,7,0
15199,133,86190,10,10,0
15199,19372,109830,9,10,1
15221,76,106977,6,10,4
15221,13376,105275,9,7,2
15225,28600,97165,9,7,2
15233,4007,107818,6,9,3
15233,21974,90670,10,8,2
15239,13376,83550,3,6,3
15251,25999,112462,7,5,2
15251,6643,113277,8,9,1
15251,17421,110413,8,8,0
15251,17421,110912,7,8,1
15251,2684,110475,8,10,2
15251,2684,112281,7,10,3
15251,28050,112864,8,9,1
15251,11009,111477,7,6,1
15258,1844,86393,7,8,1
15258,21370,113189,9,7,2
15261,27526,107048,8,9,1
15261,12364,112573,10,10,0
15276,18776,105323,10,10,0
15356,13533,109830,8,9,1
15356,27883,112471,9,9,0
15356,31157,112384,7,8,1
15360,15091,104691,10,10,0
15360,5649,93773,9,8,1
15360,7051,93437,9,7,2
15360,30600,88763,10,10,0
15360,10839,79945,7,8,1
15360,10839,96754,9,8,1
15360,11978,84726,9,7,2
15360,11978,85936,9,7,2
15360,11978,88170,7,6,1
15360,11978,92007,10,7,3
15360,11978,98382,4,6,2
15360,11978,102975,8,9,1
15360,29349,91223,10,4,6
15360,19988,83944,9,7,2
15360,18076,112471,8,8,0
15360,11200,106697,7,6,1
15360,11200,110527,7,6,1
15360,7529,78869,5,5,0
15360,7529,95016,10,7,3
15360,12485,78748,9,8,1
15360,13801,88247,10,9,1
15360,13801,88944,8,7,1
15360,13801,90605,10,10,0
15360,13801,103644,5,7,2
15360,34044,89945,10,8,2
15360,32597,104652,8,7,1
15360,2867,93220,10,5,5
15360,6767,97444,6,6,0
15360,25404,82431,1,8,7
15360,27045,96454,8,6,2
15381,29058,113277,10,7,3
15381,8733,110912,8,9,1
15381,32207,111161,9,10,1
15381,26049,110413,10,10,0
15381,12292,110475,10,7,3
15394,8438,112573,8,10,2
15394,2731,102926,8,7,1
15394,21718,111161,9,9,0
15394,29163,108160,6,8,2
15440,3128,111161,10,10,0
15440,4623,110322,9,10,1
15444,18257,113492,5,7,2
15444,7073,107978,4,4,0
15516,10623,109676,10,6,4
15516,3187,107977,10,7,3
15516,26872,112792,8,8,0
15516,10579,112499,8,6,2
15516,31275,107750,7,8,1
15525,8155,110912,6,10,4
15525,34477,108550,8,10,2
15525,1089,107688,7,8,1
15525,7529,100802,7,8,1
15562,8050,110074,7,7,0
15562,7103,113409,8,6,2
15562,11009,91474,8,7,1
15604,22253,110912,10,9,1
15617,14519,90967,6,7,1
15632,25941,110413,8,8,0
15632,1234,112384,7,8,1
15632,31617,105236,8,7,1
15644,6184,111161,10,10,0
15644,16250,108052,8,10,2
15644,4667,97165,8,5,3
15644,4667,102138,10,8,2
15644,4667,105236,9,9,0
15644,4316,94226,10,8,2
15644,14436,93407,8,9,1
15644,14436,93822,9,9,0
15644,14436,102926,9,10,1
15644,948,105323,10,2,8
15644,25404,98206,9,8,1
15644,26872,102526,9,6,3
15644,23647,96933,8,7,1
15644,18705,98282,9,6,3
15644,20446,95270,7,8,1
15644,34849,94012,8,8,0
15644,22856,94889,7,3,4
15644,9283,94812,8,10,2
15644,18634,95897,8,6,2
15644,10557,107653,8,9,1
15648,27487,102926,10,8,2
15648,7103,113409,3,6,3
15648,2867,109415,5,6,1
15650,10652,97165,9,7,2
15650,1241,87884,10,10,0
15660,10133,111507,10,6,4
15660,15846,107822,5,7,2
15660,7529,110950,10,6,4
15682,1372,71877,8,8,0
15682,10538,95327,9,8,1
15682,7646,74102,8,6,2
15682,3943,91369,8,7,1
15682,13121,81633,7,3,4
15682,32183,82010,8,9,1
15682,8050,71230,8,7,1
15682,20446,85809,10,9,1
15691,17128,112471,9,9,0
15706,8969,110413,8,9,1
15706,8610,113247,10,9,1
15711,11446,100404,7,7,0
15715,29734,108052,10,7,3
15715,22862,101414,10,8,2
15715,19611,107290,10,7,3
15715,13681,98635,10,7,3
15723,21728,89881,9,10,1
15723,25147,102926,7,10,3
15723,22628,104348,9,8,1
15729,24511,112471,9,9,0
15761,3925,113627,7,7,0
15761,11593,107207,8,10,2
15761,30411,101414,6,10,4
15763,21230,58329,10,7,3
15784,20344,110912,8,10,2
15784,11159,105236,8,10,2
15784,25058,112471,10,8,2
15799,18136,110932,9,9,0
15801,28138,112281,9,9,0
15819,34565,95953,9,10,1
15830,19012,79944,10,10,0
15830,11044,101318,8,8,0
15830,19127,86216,10,7,3
15830,19127,107653,9,9,0
15830,35550,108394,9,8,1
15840,21072,108052,10,9,1
15840,26872,109830,10,9,1
15846,13498,111161,10,9,1
15846,34793,108052,10,9,1
15846,21023,110912,9,9,0
15846,31614,109830,8,9,1
15846,16654,112579,7,9,2
15846,28926,107943,8,4,4
15846,23647,107822,7,8,1
15856,13657,86250,7,8,1
15856,24991,92965,8,8,0
15856,4007,107818,8,9,1
15863,12572,95765,9,8,1
15863,13648,109707,5,5,0
15877,29781,110912,9,8,1
15877,1488,102926,9,9,0
15877,17704,112818,7,8,1
15896,6642,104257,9,9,0
15904,21863,111161,10,9,1
15904,19168,112471,8,8,0
15904,10103,112641,10,10,0
15906,9932,102798,9,7,2
15906,18420,106677,6,9,3
15906,5567,103639,8,8,0
15941,32387,110413,7,10,3
15941,34854,87843,10,9,1
15941,36058,104348,9,3,6
15948,8050,61722,8,8,0
15948,5967,75314,9,9,0
15948,11282,99785,7,8,1
15948,12059,98635,8,8,0
15948,30220,78748,9,10,1
15948,29841,73195,10,10,0
15948,9294,64115,7,8,1
15948,24465,99685,9,9,0
15948,13761,74285,7,8,1
15948,34565,109445,6,10,4
15948,19967,82010,8,7,1
15948,13376,107211,6,5,1
15963,31305,91778,5,5,0
15964,13928,90728,10,8,2
15964,14436,105265,8,9,1
15965,11506,107818,7,10,3
15965,9145,102138,10,9,1
15965,18788,95715,7,9,2
15968,22848,103644,8,5,3
15968,27487,103064,9,8,1
15968,19185,99785,10,8,2
15968,1411,100403,8,9,1
15968,4605,105695,10,8,2
15968,4605,113189,6,8,2
15968,24709,109506,8,8,0
15968,32499,112573,9,9,0
15968,19182,96928,7,7,0
15968,31745,105793,7,10,3
15968,6579,98645,5,3,2
15968,10042,96764,8,7,1
15987,20708,110912,7,10,3
15987,34261,111161,8,10,2
15987,9878,95765,7,10,3
15987,35510,105236,7,6,1
15987,31745,105793,5,10,5
15987,11282,92005,8,8,0
15987,7093,93105,6,7,1
15987,16716,94012,4,6,2
15987,19033,109445,4,8,4
15987,3943,106387,4,6,2
16048,34546,90605,8,8,0
16048,34546,103644,6,6,0
16048,8050,102494,7,7,0
16079,4316,89530,6,6,0
16079,5423,93870,7,8,1
16079,23647,97027,7,7,0
16079,3292,89218,6,10,4
16092,9006,99685,10,9,1
16092,15394,112573,10,8,2
16119,28871,97239,8,6,2
16139,9455,99685,7,9,2
16157,1759,111161,9,10,1
16157,26063,105236,8,8,0
16157,29058,113277,6,7,1
16174,29976,107362,6,6,0
16174,20546,111282,6,8,2
16174,10579,111301,3,10,7
16175,16157,113277,7,6,1
16175,6623,91064,7,8,1
16179,11428,56592,8,10,2
16179,13021,59578,9,9,0
16214,10932,110413,9,8,1
16214,26808,107688,9,7,2
16214,20145,104652,7,6,1
16214,12220,112508,6,4,2
16225,31490,110912,9,9,0
16225,18052,110413,8,7,1
16225,6184,111161,10,10,0
16225,29432,109830,10,9,1
16225,35176,113189,10,10,0
16226,18501,87332,8,8,0
16226,28669,87995,10,8,2
16226,28669,109508,10,9,1
16226,27137,110057,10,8,2
16226,12469,80855,8,8,0
16226,32597,79470,10,7,3
16229,11510,104036,10,6,4
16235,14972,82402,5,7,2
16244,26872,111257,8,10,2
16250,34429,108052,10,8,2
16250,34429,110413,10,9,1
16250,34429,110912,9,8,1
16250,34429,111161,10,9,1
16250,34429,112641,10,9,1
16250,34429,113277,10,8,2
16250,20294,107048,10,6,4
16250,20294,108358,10,9,1
16250,8780,107290,10,7,3
16250,29760,103874,9,7,2
16250,29760,106977,10,8,2
16250,29760,112462,7,8,1
16250,10579,111503,10,7,3
16250,25404,111282,10,7,3
16250,4667,107362,8,2,6
16250,20539,112401,8,7,1
16250,11009,104850,10,5,5
16250,14286,109303,9,8,1
16258,17724,103874,6,10,4
16258,34880,92563,9,7,2
16282,17801,107614,8,9,1
16282,17801,107818,9,8,1
16282,17801,110475,7,8,1
16282,17801,110912,9,9,0
16282,17801,111257,8,9,1
16282,3292,105698,9,7,2
16282,13376,107034,8,6,2
16282,3320,104868,9,9,0
16282,3320,109520,8,8,0
16282,3320,110364,9,6,3
16282,27881,107144,8,10,2
16282,26872,105211,9,10,1
16282,26872,107387,6,10,4
16282,26872,107478,7,8,1
16282,26872,107985,8,8,0
16282,33438,110989,3,10,7
16282,28166,107808,9,9,0
16282,30558,112883,9,6,3
16282,28450,104952,8,8,0
16292,14599,113118,9,8,1
16292,16623,107554,7,9,2
16294,13648,92099,7,7,0
16294,7103,101917,3,2,1
16299,7956,105236,8,8,0
16304,24205,100507,7,6,1
16304,22862,101414,8,8,0
16304,32010,111257,8,7,1
16304,17801,113189,7,8,1
16323,6009,97576,8,9,1
16323,373,105236,6,8,2
16336,16716,113161,8,6,2
16336,3461,99674,7,7,0
16336,1492,95675,8,7,1
16344,34565,69281,8,10,2
16354,20145,109040,7,7,0
16354,20145,112281,7,7,0
16359,10186,112442,4,6,2
16359,19927,109830,9,5,4
16401,1456,86879,9,10,1
16401,9878,95765,8,10,2
16401,6927,96283,8,7,1
16401,22090,86541,5,7,2
16452,124,102926,9,9,0
16465,16716,96969,8,5,3
16466,13801,110148,8,8,0
16466,26872,112792,8,8,0
16476,6628,104797,7,10,3
16476,2677,111257,8,8,0
16476,2677,112641,8,9,1
16476,29106,106226,5,10,5
16476,32180,107048,8,7,1
16476,32967,110148,7,9,2
16476,20849,106918,8,6,2
16485,11560,109830,9,9,0
16485,27156,111161,9,10,1
16485,14295,110912,8,7,1
